3.2988 	WARNING 	The 'psychtoolbox' library cannot be loaded but is required for audio capture (use `pip install psychtoolbox` to get it). Microphone recording will be unavailable this session. Note that opening a microphone stream will raise an error.
315.6562 	DATA 	Keypress: space
315.7538 	EXP 	window1: units = 'pix'
316.7627 	DATA 	Keypress: f
317.1222 	DATA 	Keypress: f
317.3020 	DATA 	Keypress: f
317.6020 	DATA 	Keypress: f
318.0523 	DATA 	Keypress: f
318.6523 	DATA 	Keypress: f
318.9823 	DATA 	Keypress: f
319.3121 	DATA 	Keypress: f
319.5525 	DATA 	Keypress: j
320.1223 	DATA 	Keypress: j
322.5234 	DATA 	Keypress: space
322.5239 	INFO 	Mouse: using default window
323.6071 	DATA 	Keypress: space
323.6525 	EXP 	window1: units = 'pix'
324.6226 	DATA 	Keypress: f
324.9522 	DATA 	Keypress: f
325.2524 	DATA 	Keypress: f
325.7023 	DATA 	Keypress: j
326.0924 	DATA 	Keypress: f
326.6624 	DATA 	Keypress: f
326.9325 	DATA 	Keypress: j
329.2427 	DATA 	Keypress: space
329.2431 	INFO 	Mouse: using default window
331.9470 	DATA 	Keypress: space
333.6871 	DATA 	Keypress: space
333.7531 	EXP 	window1: units = 'pix'
334.6428 	DATA 	Keypress: f
334.9728 	DATA 	Keypress: f
335.3626 	DATA 	Keypress: f
335.5425 	DATA 	Keypress: f
335.7826 	DATA 	Keypress: j
336.1425 	DATA 	Keypress: f
336.4425 	DATA 	Keypress: j
338.6028 	DATA 	Keypress: space
338.6033 	INFO 	Mouse: using default window
339.2668 	DATA 	Keypress: space
339.3010 	EXP 	window1: units = 'pix'
340.2824 	DATA 	Keypress: f
340.6729 	DATA 	Keypress: f
341.2128 	DATA 	Keypress: f
341.7830 	DATA 	Keypress: f
342.5629 	DATA 	Keypress: f
342.8922 	DATA 	Keypress: j
343.2530 	DATA 	Keypress: f
343.6428 	DATA 	Keypress: j
345.9533 	DATA 	Keypress: space
345.9538 	INFO 	Mouse: using default window
347.1665 	DATA 	Keypress: space
347.2193 	EXP 	window1: units = 'pix'
348.4134 	DATA 	Keypress: f
348.8327 	DATA 	Keypress: f
349.2234 	DATA 	Keypress: f
349.9732 	DATA 	Keypress: f
351.3854 	DATA 	Keypress: j
351.8050 	DATA 	Keypress: j
352.1428 	DATA 	Keypress: j
354.2335 	DATA 	Keypress: space
354.2340 	INFO 	Mouse: using default window
356.9371 	DATA 	Keypress: space
357.0649 	EXP 	window1: units = 'pix'
358.0587 	DATA 	Keypress: f
358.5535 	DATA 	Keypress: f
358.9434 	DATA 	Keypress: f
359.4235 	DATA 	Keypress: j
359.8435 	DATA 	Keypress: f
360.5030 	DATA 	Keypress: j
362.1536 	DATA 	Keypress: space
362.7531 	DATA 	Keypress: space
362.7535 	INFO 	Mouse: using default window
363.1217 	DATA 	Keypress: space
364.6797 	DATA 	Keypress: space
366.8772 	DATA 	Keypress: space
366.9197 	EXP 	window1: units = 'pix'
367.9143 	DATA 	Keypress: f
368.2741 	DATA 	Keypress: f
368.5740 	DATA 	Keypress: f
368.7837 	DATA 	Keypress: f
369.1154 	DATA 	Keypress: f
370.3438 	DATA 	Keypress: f
370.5836 	DATA 	Keypress: j
370.9738 	DATA 	Keypress: f
371.3938 	DATA 	Keypress: f
371.6336 	DATA 	Keypress: j
373.8540 	DATA 	Keypress: space
373.8546 	INFO 	Mouse: using default window
374.3435 	DATA 	Keypress: space
376.5366 	DATA 	Keypress: space
376.5842 	EXP 	window1: units = 'pix'
377.4560 	DATA 	Keypress: f
378.7441 	DATA 	Keypress: j
379.1639 	DATA 	Keypress: j
380.6757 	DATA 	Keypress: space
381.5342 	DATA 	Keypress: space
381.5347 	INFO 	Mouse: using default window
383.2687 	DATA 	Keypress: space
386.3172 	DATA 	Keypress: space
386.3683 	EXP 	window1: units = 'pix'
387.2049 	DATA 	Keypress: f
387.5335 	DATA 	Keypress: f
387.7741 	DATA 	Keypress: f
388.1639 	DATA 	Keypress: j
388.7042 	DATA 	Keypress: f
389.0343 	DATA 	Keypress: j
391.3745 	DATA 	Keypress: space
391.3749 	INFO 	Mouse: using default window
391.7092 	DATA 	Keypress: space
392.4294 	DATA 	Keypress: space
396.5575 	DATA 	Keypress: space
396.6345 	EXP 	window1: units = 'pix'
397.7952 	DATA 	Keypress: f
398.1551 	DATA 	Keypress: f
398.5167 	DATA 	Keypress: f
398.8742 	DATA 	Keypress: f
399.1142 	DATA 	Keypress: f
399.5051 	DATA 	Keypress: f
400.3751 	DATA 	Keypress: f
400.7350 	DATA 	Keypress: j
401.1853 	DATA 	Keypress: f
401.5750 	DATA 	Keypress: j
403.9751 	DATA 	Keypress: space
403.9757 	INFO 	Mouse: using default window
404.3727 	DATA 	Keypress: space
406.1129 	DATA 	Keypress: space
408.0397 	DATA 	Keypress: space
408.0857 	EXP 	window1: units = 'pix'
409.2855 	DATA 	Keypress: f
409.5853 	DATA 	Keypress: f
409.8249 	DATA 	Keypress: f
410.1248 	DATA 	Keypress: f
410.3970 	DATA 	Keypress: j
410.7847 	DATA 	Keypress: f
411.1470 	DATA 	Keypress: f
411.3851 	DATA 	Keypress: j
412.6523 	DATA 	Keypress: space
413.6204 	DATA 	Keypress: space
413.6210 	INFO 	Mouse: using default window
413.9705 	DATA 	Keypress: space
414.6621 	DATA 	Keypress: space
414.7031 	EXP 	window1: units = 'pix'
415.6747 	DATA 	Keypress: f
416.0653 	DATA 	Keypress: f
416.4253 	DATA 	Keypress: j
416.8753 	DATA 	Keypress: f
417.1457 	DATA 	Keypress: j
418.2678 	DATA 	Keypress: space
419.3356 	DATA 	Keypress: space
419.3362 	INFO 	Mouse: using default window
419.7158 	DATA 	Keypress: f
419.9709 	DATA 	Keypress: space
420.0160 	EXP 	window1: units = 'pix'
420.5956 	DATA 	Keypress: f
420.9857 	DATA 	Keypress: f
421.1049 	DATA 	Keypress: f
421.4357 	DATA 	Keypress: f
421.5569 	DATA 	Keypress: f
422.0057 	DATA 	Keypress: f
422.3654 	DATA 	Keypress: f
422.7557 	DATA 	Keypress: f
423.3859 	DATA 	Keypress: j
423.6557 	DATA 	Keypress: f
424.2406 	DATA 	Keypress: f
424.5256 	DATA 	Keypress: j
426.7175 	DATA 	Keypress: space
426.7181 	INFO 	Mouse: using default window
427.0538 	DATA 	Keypress: space
428.1318 	DATA 	Keypress: space
428.1854 	EXP 	window1: units = 'pix'
428.9959 	DATA 	Keypress: f
429.3557 	DATA 	Keypress: f
429.5196 	DATA 	Keypress: f
429.9562 	DATA 	Keypress: j
430.3157 	DATA 	Keypress: f
430.9458 	DATA 	Keypress: j
432.1221 	DATA 	Keypress: j
433.1051 	DATA 	Keypress: space
433.1057 	INFO 	Mouse: using default window
433.9842 	DATA 	Keypress: space
434.0325 	EXP 	window1: units = 'pix'
434.9661 	DATA 	Keypress: f
435.5052 	DATA 	Keypress: j
436.1659 	DATA 	Keypress: f
436.5558 	DATA 	Keypress: f
436.8252 	DATA 	Keypress: j
438.9864 	DATA 	Keypress: space
438.9869 	INFO 	Mouse: using default window
439.3228 	DATA 	Keypress: space
440.1052 	DATA 	Keypress: space
442.5071 	DATA 	Keypress: space
442.5535 	EXP 	window1: units = 'pix'
443.6365 	DATA 	Keypress: f
444.0561 	DATA 	Keypress: f
444.5660 	DATA 	Keypress: f
445.0160 	DATA 	Keypress: j
445.4363 	DATA 	Keypress: f
446.0363 	DATA 	Keypress: j
448.4064 	DATA 	Keypress: space
448.4070 	INFO 	Mouse: using default window
449.1316 	DATA 	Keypress: space
449.8855 	DATA 	Keypress: space
449.9344 	EXP 	window1: units = 'pix'
450.8364 	DATA 	Keypress: f
451.1962 	DATA 	Keypress: f
451.4961 	DATA 	Keypress: f
451.7061 	DATA 	Keypress: f
452.0062 	DATA 	Keypress: f
452.3963 	DATA 	Keypress: j
452.7565 	DATA 	Keypress: f
453.4763 	DATA 	Keypress: j
455.7565 	DATA 	Keypress: space
455.7570 	INFO 	Mouse: using default window
456.4819 	DATA 	Keypress: space
456.5176 	EXP 	window1: units = 'pix'
457.3466 	DATA 	Keypress: f
457.7964 	DATA 	Keypress: f
458.1263 	DATA 	Keypress: f
458.4564 	DATA 	Keypress: j
458.9965 	DATA 	Keypress: f
460.0768 	DATA 	Keypress: j
462.4169 	DATA 	Keypress: space
462.4174 	INFO 	Mouse: using default window
462.9671 	DATA 	Keypress: space
465.8405 	DATA 	Keypress: space
465.9017 	EXP 	window1: units = 'pix'
466.8872 	DATA 	Keypress: f
467.3960 	DATA 	Keypress: f
467.8467 	DATA 	Keypress: f
468.2669 	DATA 	Keypress: f
468.5667 	DATA 	Keypress: f
468.9272 	DATA 	Keypress: j
469.4069 	DATA 	Keypress: f
469.7966 	DATA 	Keypress: f
470.0669 	DATA 	Keypress: j
472.2572 	DATA 	Keypress: space
472.2577 	INFO 	Mouse: using default window
472.9609 	DATA 	Keypress: space
473.1641 	DATA 	Keypress: space
474.9686 	DATA 	Keypress: space
475.0179 	EXP 	window1: units = 'pix'
476.1274 	DATA 	Keypress: f
476.5165 	DATA 	Keypress: f
476.9670 	DATA 	Keypress: f
477.2972 	DATA 	Keypress: f
477.6271 	DATA 	Keypress: f
477.8670 	DATA 	Keypress: f
478.0771 	DATA 	Keypress: j
478.4072 	DATA 	Keypress: f
478.7670 	DATA 	Keypress: j
480.9275 	DATA 	Keypress: space
480.9280 	INFO 	Mouse: using default window
482.7964 	DATA 	Keypress: space
482.8674 	EXP 	window1: units = 'pix'
483.8677 	DATA 	Keypress: f
484.2877 	DATA 	Keypress: f
484.8574 	DATA 	Keypress: f
486.3576 	DATA 	Keypress: f
487.3764 	DATA 	Keypress: f
487.9193 	DATA 	Keypress: j
488.3376 	DATA 	Keypress: f
488.6074 	DATA 	Keypress: j
490.2881 	DATA 	Keypress: space
490.9176 	DATA 	Keypress: space
490.9181 	INFO 	Mouse: using default window
492.7829 	DATA 	Keypress: space
495.3511 	DATA 	Keypress: space
495.4030 	EXP 	window1: units = 'pix'
496.2884 	DATA 	Keypress: f
496.5872 	DATA 	Keypress: f
496.9180 	DATA 	Keypress: f
497.1600 	DATA 	Keypress: f
497.4584 	DATA 	Keypress: j
497.8480 	DATA 	Keypress: f
498.2078 	DATA 	Keypress: f
498.4178 	DATA 	Keypress: j
500.8783 	DATA 	Keypress: space
500.8788 	INFO 	Mouse: using default window
501.6068 	DATA 	Keypress: space
504.1238 	DATA 	Keypress: space
504.1683 	EXP 	window1: units = 'pix'
505.4686 	DATA 	Keypress: f
505.7982 	DATA 	Keypress: f
506.0681 	DATA 	Keypress: f
506.3083 	DATA 	Keypress: f
506.5481 	DATA 	Keypress: j
506.9382 	DATA 	Keypress: f
507.5076 	DATA 	Keypress: f
507.7482 	DATA 	Keypress: f
508.1683 	DATA 	Keypress: f
508.3782 	DATA 	Keypress: f
508.5583 	DATA 	Keypress: j
510.9279 	DATA 	Keypress: space
510.9284 	INFO 	Mouse: using default window
511.6240 	DATA 	Keypress: space
514.6845 	DATA 	Keypress: space
514.7342 	EXP 	window1: units = 'pix'
515.6689 	DATA 	Keypress: f
515.8786 	DATA 	Keypress: f
516.2087 	DATA 	Keypress: f
516.4186 	DATA 	Keypress: f
517.0483 	DATA 	Keypress: f
517.2437 	DATA 	Keypress: f
517.4680 	DATA 	Keypress: j
517.8881 	DATA 	Keypress: f
518.4611 	DATA 	Keypress: f
518.7287 	DATA 	Keypress: j
520.9192 	DATA 	Keypress: space
520.9197 	INFO 	Mouse: using default window
521.4698 	DATA 	Keypress: space
521.5161 	EXP 	window1: units = 'pix'
522.4794 	DATA 	Keypress: f
522.7791 	DATA 	Keypress: f
523.0792 	DATA 	Keypress: j
523.5888 	DATA 	Keypress: f
524.1292 	DATA 	Keypress: j
526.8294 	DATA 	Keypress: space
526.8299 	INFO 	Mouse: using default window
527.5225 	DATA 	Keypress: space
527.5659 	EXP 	window1: units = 'pix'
528.4495 	DATA 	Keypress: f
528.7191 	DATA 	Keypress: f
529.1393 	DATA 	Keypress: j
529.5889 	DATA 	Keypress: f
530.2493 	DATA 	Keypress: j
532.4396 	DATA 	Keypress: space
532.4401 	INFO 	Mouse: using default window
533.1431 	DATA 	Keypress: space
533.9470 	DATA 	Keypress: space
535.4735 	DATA 	Keypress: space
537.7849 	DATA 	Keypress: space
537.8348 	EXP 	window1: units = 'pix'
538.8300 	DATA 	Keypress: f
539.2498 	DATA 	Keypress: f
539.5797 	DATA 	Keypress: f
539.8496 	DATA 	Keypress: f
540.1497 	DATA 	Keypress: j
540.9292 	DATA 	Keypress: f
541.6798 	DATA 	Keypress: j
544.1401 	DATA 	Keypress: space
544.1405 	INFO 	Mouse: using default window
545.0187 	DATA 	Keypress: space
545.0656 	EXP 	window1: units = 'pix'
545.9403 	DATA 	Keypress: f
546.2401 	DATA 	Keypress: f
546.7801 	DATA 	Keypress: f
547.2902 	DATA 	Keypress: f
547.6800 	DATA 	Keypress: j
548.1301 	DATA 	Keypress: f
548.4902 	DATA 	Keypress: f
548.8801 	DATA 	Keypress: j
550.6524 	DATA 	Keypress: space
551.3404 	DATA 	Keypress: space
551.3408 	INFO 	Mouse: using default window
552.4402 	DATA 	Keypress: space
552.5033 	EXP 	window1: units = 'pix'
553.5009 	DATA 	Keypress: f
553.8454 	DATA 	Keypress: f
554.1905 	DATA 	Keypress: f
554.5822 	DATA 	Keypress: j
555.1805 	DATA 	Keypress: f
555.4801 	DATA 	Keypress: j
556.6900 	DATA 	Keypress: space
557.4458 	DATA 	Keypress: space
557.4463 	INFO 	Mouse: using default window
558.2147 	DATA 	Keypress: space
558.2506 	EXP 	window1: units = 'pix'
559.1110 	DATA 	Keypress: f
559.5007 	DATA 	Keypress: f
559.6806 	DATA 	Keypress: f
560.1907 	DATA 	Keypress: j
560.5508 	DATA 	Keypress: f
560.9410 	DATA 	Keypress: f
561.1808 	DATA 	Keypress: j
563.3556 	DATA 	Keypress: space
563.3561 	INFO 	Mouse: using default window
564.2229 	DATA 	Keypress: space
564.2655 	EXP 	window1: units = 'pix'
565.1113 	DATA 	Keypress: f
565.4110 	DATA 	Keypress: f
565.5909 	DATA 	Keypress: f
565.8910 	DATA 	Keypress: f
566.1003 	DATA 	Keypress: j
566.4310 	DATA 	Keypress: f
566.8510 	DATA 	Keypress: f
567.0312 	DATA 	Keypress: j
569.1614 	DATA 	Keypress: space
569.1619 	INFO 	Mouse: using default window
569.8563 	DATA 	Keypress: space
569.9644 	EXP 	window1: units = 'pix'
570.7515 	DATA 	Keypress: f
570.8706 	DATA 	Keypress: f
571.0354 	DATA 	Keypress: f
571.2311 	DATA 	Keypress: f
571.5606 	DATA 	Keypress: f
571.7864 	DATA 	Keypress: j
572.4013 	DATA 	Keypress: f
572.9409 	DATA 	Keypress: j
575.0716 	DATA 	Keypress: space
575.0720 	INFO 	Mouse: using default window
575.7060 	DATA 	Keypress: space
575.7484 	EXP 	window1: units = 'pix'
576.5717 	DATA 	Keypress: f
576.7365 	DATA 	Keypress: f
576.8862 	DATA 	Keypress: f
577.0659 	DATA 	Keypress: f
577.5014 	DATA 	Keypress: f
577.6365 	DATA 	Keypress: f
577.9518 	DATA 	Keypress: j
578.4014 	DATA 	Keypress: f
578.7313 	DATA 	Keypress: j
580.8917 	DATA 	Keypress: space
580.8922 	INFO 	Mouse: using default window
581.3223 	DATA 	Keypress: space
581.4394 	EXP 	window1: units = 'pix'
582.2720 	DATA 	Keypress: f
582.4066 	DATA 	Keypress: f
582.6015 	DATA 	Keypress: f
583.0217 	DATA 	Keypress: f
583.2165 	DATA 	Keypress: f
583.3965 	DATA 	Keypress: j
583.7717 	DATA 	Keypress: j
584.0209 	DATA 	Keypress: j
585.1040 	DATA 	Keypress: space
585.8722 	DATA 	Keypress: space
585.8726 	INFO 	Mouse: using default window
586.2692 	DATA 	Keypress: space
587.6861 	DATA 	Keypress: space
587.7338 	EXP 	window1: units = 'pix'
588.5721 	DATA 	Keypress: f
588.7218 	DATA 	Keypress: f
589.0523 	DATA 	Keypress: f
589.4118 	DATA 	Keypress: j
589.8319 	DATA 	Keypress: f
590.3420 	DATA 	Keypress: f
590.6719 	DATA 	Keypress: f
591.0920 	DATA 	Keypress: j
592.1812 	DATA 	Keypress: space
593.1924 	DATA 	Keypress: space
593.1930 	INFO 	Mouse: using default window
593.9474 	DATA 	Keypress: space
595.3644 	DATA 	Keypress: space
595.4173 	EXP 	window1: units = 'pix'
596.1627 	DATA 	Keypress: f
596.3121 	DATA 	Keypress: f
596.4920 	DATA 	Keypress: f
596.9416 	DATA 	Keypress: f
597.1822 	DATA 	Keypress: f
597.3171 	DATA 	Keypress: j
597.6023 	DATA 	Keypress: f
598.1424 	DATA 	Keypress: f
598.2913 	DATA 	Keypress: f
598.7123 	DATA 	Keypress: j
599.7670 	DATA 	Keypress: space
600.9327 	DATA 	Keypress: space
600.9333 	INFO 	Mouse: using default window
601.4830 	DATA 	Keypress: space
603.2258 	DATA 	Keypress: space
603.2858 	EXP 	window1: units = 'pix'
604.1429 	DATA 	Keypress: f
604.3226 	DATA 	Keypress: f
604.6826 	DATA 	Keypress: f
605.1629 	DATA 	Keypress: j
605.6130 	DATA 	Keypress: f
605.9729 	DATA 	Keypress: j
608.0879 	DATA 	Keypress: space
608.0885 	INFO 	Mouse: using default window
608.9780 	DATA 	Keypress: space
609.0152 	EXP 	window1: units = 'pix'
609.8431 	DATA 	Keypress: f
610.2929 	DATA 	Keypress: f
610.4577 	DATA 	Keypress: f
610.7727 	DATA 	Keypress: f
611.1928 	DATA 	Keypress: j
611.6728 	DATA 	Keypress: f
612.0022 	DATA 	Keypress: f
612.2128 	DATA 	Keypress: j
614.4932 	DATA 	Keypress: space
614.4937 	INFO 	Mouse: using default window
615.1332 	DATA 	Keypress: space
615.1828 	EXP 	window1: units = 'pix'
616.2935 	DATA 	Keypress: f
616.6822 	DATA 	Keypress: f
617.0747 	DATA 	Keypress: j
617.5832 	DATA 	Keypress: f
618.0024 	DATA 	Keypress: j
620.2234 	DATA 	Keypress: space
620.2239 	INFO 	Mouse: using default window
620.8858 	DATA 	Keypress: space
622.2382 	DATA 	Keypress: space
622.2829 	EXP 	window1: units = 'pix'
623.1354 	DATA 	Keypress: f
623.4935 	DATA 	Keypress: f
623.8835 	DATA 	Keypress: f
624.1238 	DATA 	Keypress: j
624.5134 	DATA 	Keypress: f
625.2936 	DATA 	Keypress: f
625.5636 	DATA 	Keypress: j
627.8138 	DATA 	Keypress: space
627.8143 	INFO 	Mouse: using default window
628.6587 	DATA 	Keypress: space
628.7015 	EXP 	window1: units = 'pix'
629.7339 	DATA 	Keypress: f
630.3934 	DATA 	Keypress: j
630.9038 	DATA 	Keypress: f
631.5638 	DATA 	Keypress: j
633.8441 	DATA 	Keypress: space
633.8445 	INFO 	Mouse: using default window
634.8119 	DATA 	Keypress: space
634.8516 	EXP 	window1: units = 'pix'
635.7944 	DATA 	Keypress: f
636.0633 	DATA 	Keypress: f
636.7541 	DATA 	Keypress: j
637.2060 	DATA 	Keypress: f
637.7760 	DATA 	Keypress: j
639.2214 	DATA 	Keypress: space
640.0536 	DATA 	Keypress: space
640.0540 	INFO 	Mouse: using default window
640.4511 	DATA 	Keypress: space
641.2683 	DATA 	Keypress: space
641.3170 	EXP 	window1: units = 'pix'
641.8594 	DATA 	Keypress: f
642.1542 	DATA 	Keypress: f
642.3642 	DATA 	Keypress: f
642.7242 	DATA 	Keypress: f
643.1744 	DATA 	Keypress: j
643.5942 	DATA 	Keypress: f
644.1344 	DATA 	Keypress: j
645.4345 	DATA 	Keypress: space
646.1599 	DATA 	Keypress: space
646.1604 	INFO 	Mouse: using default window
646.7876 	DATA 	Keypress: space
646.8327 	EXP 	window1: units = 'pix'
647.8250 	DATA 	Keypress: f
648.2147 	DATA 	Keypress: f
648.4262 	DATA 	Keypress: f
648.7545 	DATA 	Keypress: f
649.2346 	DATA 	Keypress: f
649.8648 	DATA 	Keypress: f
650.5247 	DATA 	Keypress: f
650.9146 	DATA 	Keypress: j
651.3652 	DATA 	Keypress: f
651.7245 	DATA 	Keypress: j
653.1114 	DATA 	Keypress: space
653.8848 	DATA 	Keypress: space
653.8853 	INFO 	Mouse: using default window
654.3150 	DATA 	Keypress: space
654.4388 	EXP 	window1: units = 'pix'
655.3843 	DATA 	Keypress: f
655.7750 	DATA 	Keypress: f
656.1351 	DATA 	Keypress: f
656.3749 	DATA 	Keypress: f
656.7348 	DATA 	Keypress: f
657.1249 	DATA 	Keypress: j
657.5149 	DATA 	Keypress: f
657.9648 	DATA 	Keypress: f
658.2048 	DATA 	Keypress: j
660.3345 	DATA 	Keypress: space
660.3350 	INFO 	Mouse: using default window
661.0794 	DATA 	Keypress: space
661.1154 	EXP 	window1: units = 'pix'
661.9253 	DATA 	Keypress: f
662.4952 	DATA 	Keypress: f
662.9454 	DATA 	Keypress: f
663.2453 	DATA 	Keypress: f
664.8052 	DATA 	Keypress: f
666.3354 	DATA 	Keypress: f
666.8154 	DATA 	Keypress: j
667.3555 	DATA 	Keypress: j
669.5452 	DATA 	Keypress: space
669.5457 	INFO 	Mouse: using default window
670.1498 	DATA 	Keypress: space
670.1829 	EXP 	window1: units = 'pix'
671.0460 	DATA 	Keypress: f
671.4955 	DATA 	Keypress: f
671.8555 	DATA 	Keypress: f
672.2456 	DATA 	Keypress: j
672.6356 	DATA 	Keypress: j
674.8858 	DATA 	Keypress: space
674.8862 	INFO 	Mouse: using default window
675.4587 	DATA 	Keypress: space
675.4987 	EXP 	window1: units = 'pix'
676.4760 	DATA 	Keypress: f
676.9558 	DATA 	Keypress: f
677.2260 	DATA 	Keypress: f
677.5861 	DATA 	Keypress: j
677.8856 	DATA 	Keypress: f
678.3958 	DATA 	Keypress: j
679.6948 	DATA 	Keypress: space
680.3760 	DATA 	Keypress: space
680.3765 	INFO 	Mouse: using default window
681.1640 	DATA 	Keypress: space
681.8567 	DATA 	Keypress: space
682.8414 	DATA 	Keypress: space
682.9010 	EXP 	window1: units = 'pix'
683.7361 	DATA 	Keypress: f
684.0663 	DATA 	Keypress: f
684.2460 	DATA 	Keypress: f
684.5763 	DATA 	Keypress: j
684.8761 	DATA 	Keypress: f
685.3860 	DATA 	Keypress: f
685.8663 	DATA 	Keypress: j
688.1465 	DATA 	Keypress: space
688.1471 	INFO 	Mouse: using default window
688.5450 	DATA 	Keypress: space
689.5952 	DATA 	Keypress: space
689.6498 	EXP 	window1: units = 'pix'
690.5168 	DATA 	Keypress: f
690.9665 	DATA 	Keypress: f
691.2061 	DATA 	Keypress: f
691.4460 	DATA 	Keypress: j
691.7166 	DATA 	Keypress: f
692.4063 	DATA 	Keypress: j
694.5668 	DATA 	Keypress: space
694.5673 	INFO 	Mouse: using default window
695.2922 	DATA 	Keypress: space
695.3322 	EXP 	window1: units = 'pix'
696.1868 	DATA 	Keypress: f
696.6957 	DATA 	Keypress: f
697.0567 	DATA 	Keypress: f
697.4465 	DATA 	Keypress: f
697.8984 	DATA 	Keypress: f
698.1066 	DATA 	Keypress: j
698.5286 	DATA 	Keypress: f
699.0359 	DATA 	Keypress: f
699.3367 	DATA 	Keypress: j
701.4970 	DATA 	Keypress: space
701.4975 	INFO 	Mouse: using default window
702.2226 	DATA 	Keypress: space
703.7807 	DATA 	Keypress: space
703.8505 	EXP 	window1: units = 'pix'
704.7675 	DATA 	Keypress: f
705.0673 	DATA 	Keypress: f
705.3372 	DATA 	Keypress: f
705.6673 	DATA 	Keypress: f
706.0268 	DATA 	Keypress: j
706.4163 	DATA 	Keypress: f
707.0174 	DATA 	Keypress: f
707.3475 	DATA 	Keypress: j
709.5695 	DATA 	Keypress: space
709.5700 	INFO 	Mouse: using default window
710.6821 	DATA 	Keypress: space
710.7212 	EXP 	window1: units = 'pix'
711.9679 	DATA 	Keypress: f
712.2974 	DATA 	Keypress: f
712.8674 	DATA 	Keypress: f
713.2273 	DATA 	Keypress: j
713.7675 	DATA 	Keypress: f
714.0368 	DATA 	Keypress: f
714.2175 	DATA 	Keypress: j
716.3925 	DATA 	Keypress: space
716.3930 	INFO 	Mouse: using default window
717.0495 	DATA 	Keypress: space
717.0838 	EXP 	window1: units = 'pix'
717.9980 	DATA 	Keypress: f
718.3868 	DATA 	Keypress: f
718.8375 	DATA 	Keypress: j
719.2594 	DATA 	Keypress: f
719.4977 	DATA 	Keypress: j
721.6879 	DATA 	Keypress: space
721.6885 	INFO 	Mouse: using default window
722.5961 	DATA 	Keypress: space
722.6317 	EXP 	window1: units = 'pix'
723.3990 	DATA 	Keypress: f
723.8171 	DATA 	Keypress: f
724.3580 	DATA 	Keypress: f
725.1679 	DATA 	Keypress: f
725.3178 	DATA 	Keypress: f
725.6177 	DATA 	Keypress: j
725.8277 	DATA 	Keypress: f
726.2479 	DATA 	Keypress: f
726.4879 	DATA 	Keypress: f
726.6681 	DATA 	Keypress: j
728.8901 	DATA 	Keypress: space
728.8905 	INFO 	Mouse: using default window
729.4403 	DATA 	Keypress: space
729.4824 	EXP 	window1: units = 'pix'
730.3285 	DATA 	Keypress: f
730.7483 	DATA 	Keypress: f
731.1984 	DATA 	Keypress: j
731.5882 	DATA 	Keypress: f
732.1883 	DATA 	Keypress: j
733.2434 	DATA 	Keypress: space
734.0584 	DATA 	Keypress: space
734.4382 	DATA 	Keypress: space
734.4386 	INFO 	Mouse: using default window
734.8694 	DATA 	Keypress: space
734.9156 	EXP 	window1: units = 'pix'
735.5336 	DATA 	Keypress: f
735.9384 	DATA 	Keypress: f
736.6885 	DATA 	Keypress: f
737.4386 	DATA 	Keypress: f
737.7985 	DATA 	Keypress: j
738.3687 	DATA 	Keypress: j
740.7990 	DATA 	Keypress: space
740.7996 	INFO 	Mouse: using default window
741.1682 	DATA 	Keypress: space
741.7980 	DATA 	Keypress: space
741.8355 	EXP 	window1: units = 'pix'
742.7189 	DATA 	Keypress: f
743.1087 	DATA 	Keypress: f
743.4388 	DATA 	Keypress: j
743.7986 	DATA 	Keypress: f
744.4288 	DATA 	Keypress: j
745.5722 	DATA 	Keypress: space
746.3790 	DATA 	Keypress: space
746.3795 	INFO 	Mouse: using default window
747.0779 	DATA 	Keypress: space
748.0644 	DATA 	Keypress: space
748.1171 	EXP 	window1: units = 'pix'
748.8695 	DATA 	Keypress: f
749.3490 	DATA 	Keypress: f
749.6792 	DATA 	Keypress: f
750.0089 	DATA 	Keypress: j
750.2189 	DATA 	Keypress: f
750.7291 	DATA 	Keypress: f
751.1789 	DATA 	Keypress: j
753.3700 	DATA 	Keypress: space
753.3704 	INFO 	Mouse: using default window
754.1576 	DATA 	Keypress: space
754.1991 	EXP 	window1: units = 'pix'
754.7203 	DATA 	Keypress: f
754.9592 	DATA 	Keypress: f
755.1090 	DATA 	Keypress: f
755.2741 	DATA 	Keypress: f
755.6791 	DATA 	Keypress: f
756.0393 	DATA 	Keypress: f
756.2783 	DATA 	Keypress: j
756.8492 	DATA 	Keypress: f
757.2092 	DATA 	Keypress: f
757.3740 	DATA 	Keypress: j
759.4895 	DATA 	Keypress: space
759.4900 	INFO 	Mouse: using default window
760.1930 	DATA 	Keypress: space
761.3832 	DATA 	Keypress: space
761.4343 	EXP 	window1: units = 'pix'
762.2501 	DATA 	Keypress: f
762.4595 	DATA 	Keypress: f
763.5396 	DATA 	Keypress: j
764.3197 	DATA 	Keypress: f
764.9496 	DATA 	Keypress: j
766.9599 	DATA 	Keypress: space
766.9603 	INFO 	Mouse: using default window
767.7186 	DATA 	Keypress: space
768.3822 	DATA 	Keypress: space
768.4334 	EXP 	window1: units = 'pix'
769.3000 	DATA 	Keypress: f
769.6298 	DATA 	Keypress: f
769.9596 	DATA 	Keypress: j
770.3497 	DATA 	Keypress: f
770.7701 	DATA 	Keypress: f
771.0396 	DATA 	Keypress: j
773.0201 	DATA 	Keypress: space
